tweet_id,source,text,rating_numerator,rating_denominator,name,likes,retweets,year,month,day,p1,p2,p3,stage
785170936622350336,Twitter for Iphone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11,10,Hero,11395,4506,2016,October,Sunday,seat_belt,Eskimo_dog,Samoyed,
784826020293709826,Twitter for Iphone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13,10,Rusty,9585,3014,2016,October,Saturday,chow,binoculars,Irish_setter,
784517518371221505,Twitter for Iphone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11,10,Frankie,8506,2370,2016,October,Friday,malamute,Eskimo_dog,Siberian_husky,
784431430411685888,Twitter for Iphone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12,10,Stormy,5451,1184,2016,October,Friday,miniature_poodle,toy_poodle,standard_poodle,
783821107061198850,Twitter for Iphone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12,10,Mairi,6997,1831,2016,October,Thursday,Lakeland_terrier,golden_retriever,standard_poodle,
783695101801398276,Twitter for Iphone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12,10,Loomis,9885,2994,2016,October,Wednesday,chow,golden_retriever,Australian_terrier,
783466772167098368,Twitter for Iphone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11,10,Finn,7991,2077,2016,October,Wednesday,Chihuahua,miniature_pinscher,toy_terrier,
783391753726550016,Twitter for Iphone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13,10,Godi,16014,5100,2016,October,Tuesday,Norwegian_elkhound,cairn,keeshond,
783334639985389568,Twitter for Iphone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,10,Dave,27535,10897,2016,October,Tuesday,Cardigan,Shetland_sheepdog,Pembroke,
783085703974514689,Twitter for Iphone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11,10,Earl,7742,2022,2016,October,Monday,Chesapeake_Bay_retriever,Airedale,boxer,
782969140009107456,Twitter for Iphone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12,10,Cali,22847,6902,2016,October,Monday,seat_belt,golden_retriever,Labrador_retriever,
782747134529531904,Twitter for Iphone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,10,Deacon,7079,1320,2016,October,Monday,golden_retriever,otterhound,clumber,doggo
782722598790725632,Twitter for Iphone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10,10,Penny,16319,5023,2016,October,Sunday,Irish_setter,golden_retriever,seat_belt,
782598640137187329,Twitter for Iphone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11,10,Timmy,7390,1768,2016,October,Sunday,malamute,Tibetan_mastiff,Eskimo_dog,
782305867769217024,Twitter for Iphone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,Sampson,15730,5132,2016,October,Saturday,briard,soft-coated_wheaten_terrier,Lhasa,doggo
781524693396357120,Twitter for Iphone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12,10,None,19610,5150,2016,September,Thursday,tennis_ball,Chesapeake_Bay_retriever,Labrador_retriever,
781251288990355457,Twitter for Iphone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11,10,Oakley,7928,1932,2016,September,Wednesday,Mexican_hairless,Italian_greyhound,seat_belt,
781163403222056960,Twitter for Iphone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10,10,None,9288,2584,2016,September,Wednesday,Shetland_sheepdog,collie,Border_collie,
780858289093574656,Twitter for Iphone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10,10,Dash,6811,1868,2016,September,Tuesday,Chesapeake_Bay_retriever,Sussex_spaniel,kelpie,
780800785462489090,Twitter for Iphone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11,10,Koda,5201,1202,2016,September,Tuesday,Siberian_husky,Eskimo_dog,Pembroke,
780601303617732608,Twitter for Iphone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,Hercules,11441,3128,2016,September,Tuesday,Saint_Bernard,Cardigan,English_springer,
780543529827336192,Twitter for Iphone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12,10,None,5959,1629,2016,September,Monday,golden_retriever,Labrador_retriever,Tibetan_mastiff,
780459368902959104,Twitter for Iphone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11,10,Bear,5003,1005,2016,September,Monday,Great_Dane,German_shepherd,bull_mastiff,
779834332596887552,Twitter for Iphone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,10,Scout,17785,6508,2016,September,Sunday,golden_retriever,cocker_spaniel,Great_Pyrenees,
779056095788752897,Twitter for Iphone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13,10,None,13918,4218,2016,September,Thursday,Chihuahua,toy_terrier,kelpie,
778990705243029504,Twitter for Iphone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11,10,Jay,18779,6663,2016,September,Thursday,cocker_spaniel,Labrador_retriever,Chihuahua,
778748913645780993,Twitter for Iphone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11,10,Mya,6469,1209,2016,September,Thursday,Staffordshire_bullterrier,boxer,American_Staffordshire_terrier,
778650543019483137,Twitter for Iphone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10,10,Strider,5429,1394,2016,September,Wednesday,German_shepherd,malinois,kelpie,
778624900596654080,Twitter for Iphone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11,10,Penny,4347,943,2016,September,Wednesday,Airedale,Irish_terrier,Lakeland_terrier,
778408200802557953,Twitter for Iphone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14,10,None,12884,4013,2016,September,Wednesday,Pembroke,Cardigan,beagle,
778383385161035776,Twitter for Iphone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13,10,Nala,5511,1019,2016,September,Wednesday,collie,borzoi,Border_collie,
778286810187399168,Twitter for Iphone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11,10,Stanley,9752,3065,2016,September,Tuesday,Boston_bull,pug,muzzle,
778039087836069888,Twitter for Iphone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12,10,None,8000,2468,2016,September,Tuesday,German_shepherd,malinois,Norwegian_elkhound,pupper
778027034220126208,Twitter for Iphone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,27,10,Sophie,6205,1494,2016,September,Tuesday,clumber,cocker_spaniel,Lhasa,pupper
777684233540206592,Twitter for Iphone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12,10,None,10637,2730,2016,September,Monday,cocker_spaniel,golden_retriever,otterhound,
777621514455814149,Twitter for Iphone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12,10,Derek,8230,2345,2016,September,Sunday,chow,Norwich_terrier,Pomeranian,
777189768882946048,Twitter for Iphone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12,10,Jeffrey,13347,3990,2016,September,Saturday,Chihuahua,Mexican_hairless,hog,
776813020089548800,Twitter for Iphone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12,10,Solomon,4612,1114,2016,September,Friday,toy_poodle,miniature_poodle,standard_poodle,
776477788987613185,Twitter for Iphone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11,10,Huck,8262,2566,2016,September,Thursday,Labrador_retriever,Chesapeake_Bay_retriever,paintbrush,pupper
776218204058357768,Twitter for Iphone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13,10,None,28135,14749,2016,September,Thursday,Samoyed,Pomeranian,keeshond,floofer
776201521193218049,Twitter for Iphone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10,10,O,9037,2337,2016,September,Wednesday,Rottweiler,black-and-tan_coonhound,bloodhound,
776088319444877312,Twitter for Iphone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10,10,None,1718,141,2016,September,Wednesday,web_site,pug,menu,
775842724423557120,Twitter for Iphone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12,10,Blue,11048,2468,2016,September,Tuesday,chow,bath_towel,French_bulldog,
775364825476165632,Twitter for Iphone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,10,Finley,6954,2718,2016,September,Monday,beagle,Chihuahua,Pembroke,doggo
775085132600442880,Twitter for Iphone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13,10,Tucker,14645,4376,2016,September,Sunday,chow,golden_retriever,Pomeranian,
774757898236878852,Twitter for Iphone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12,10,Finley,8145,1656,2016,September,Saturday,toy_poodle,miniature_poodle,Lakeland_terrier,
774639387460112384,Twitter for Iphone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10,10,Sprinkles,6369,1616,2016,September,Saturday,Walker_hound,basenji,Ibizan_hound,
774314403806253056,Twitter for Iphone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14,10,None,20572,5094,2016,September,Friday,Eskimo_dog,Siberian_husky,Saluki,
773985732834758656,Twitter for Iphone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11,10,Winnie,10175,3590,2016,September,Thursday,giant_panda,fur_coat,pug,pupper
773922284943896577,Twitter for Iphone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12,10,Heinrich,6066,1630,2016,September,Thursday,Pomeranian,Samoyed,chow,
773704687002451968,Twitter for Iphone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12,10,Loki,6246,1498,2016,September,Thursday,silky_terrier,Yorkshire_terrier,Airedale,
773670353721753600,Twitter for Iphone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10,10,Shakespeare,5062,1225,2016,September,Wednesday,Old_English_sheepdog,Maltese_dog,soft-coated_wheaten_terrier,
773547596996571136,Twitter for Iphone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,10,Chelsea,20847,5702,2016,September,Wednesday,Norwegian_elkhound,Chesapeake_Bay_retriever,malamute,pupper
773308824254029826,Twitter for Iphone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12,10,Bungalo,22008,6956,2016,September,Tuesday,shopping_cart,Labrador_retriever,shopping_basket,
773247561583001600,Twitter for Iphone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10,10,Chip,8895,3009,2016,September,Tuesday,seat_belt,miniature_pinscher,Brabancon_griffon,
773191612633579521,Twitter for Iphone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12,10,Grey,9406,3810,2016,September,Tuesday,Blenheim_spaniel,Shih-Tzu,Welsh_springer_spaniel,
772877495989305348,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11,10,None,8060,3581,2016,September,Monday,tabby,Norwegian_elkhound,wombat,
772826264096874500,Twitter for Iphone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11,10,Roosevelt,7578,2213,2016,September,Monday,basset,Walker_hound,beagle,
772581559778025472,Twitter for Iphone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10,10,a,6121,1588,2016,September,Sunday,Newfoundland,Border_collie,Saint_Bernard,
772193107915964416,Twitter for Iphone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12,10,Willem,5687,1291,2016,September,Saturday,Pembroke,Chihuahua,Pekinese,pupper
772152991789019136,Twitter for Iphone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10,10,None,3598,1055,2016,September,Saturday,golden_retriever,Irish_setter,vizsla,
772117678702071809,Twitter for Iphone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,12,10,Jack,3560,688,2016,September,Saturday,Labrador_retriever,beagle,golden_retriever,
772114945936949249,Twitter for Iphone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10,10,Finn,2585,440,2016,September,Saturday,Chihuahua,toy_terrier,Italian_greyhound,
772102971039580160,Twitter for Iphone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11,10,Penny,3778,866,2016,September,Saturday,Pembroke,Cardigan,Shetland_sheepdog,
771770456517009408,Twitter for Iphone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11,10,Davey,11303,3144,2016,September,Friday,papillon,collie,Border_collie,
771500966810099713,Twitter for Iphone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,12,10,Dakota,7786,2426,2016,September,Friday,Labrador_retriever,golden_retriever,soccer_ball,
771380798096281600,Twitter for Iphone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11,10,Fizz,9927,4680,2016,September,Thursday,collie,Border_collie,English_springer,
771136648247640064,Twitter for Iphone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11,10,Dixie,8623,2712,2016,September,Thursday,bathtub,golden_retriever,tub,
